Column ID,C2
Column Length,412.499999999983
Column b,50
Column h,80
Column Volume,1.65
Column Connections,B30,B31,B15,B27,S1,S4,S6
Column ID,C3
Column Length,412.499999999983
Column b,50
Column h,80
Column Volume,1.65
Column Connections,B29,B30,B4,B14,S1,S6,S14
Column ID,C4
Column Length,412.499999999983
Column b,49.9999999999995
Column h,80
Column Volume,1.65
Column Connections,B28,B29,B10,B13,S1,S5,S14
Column ID,C5
Column Length,412.499999999983
Column b,49.9999999999991
Column h,80
Column Volume,1.65
Column Connections,B28,B41,B11,B12,S1,S5
Column ID,C6
Column Length,412.499999999983
Column b,50.0000000000001
Column h,80
Column Volume,1.65
Column Connections,B34,B35,B23,B24,S2,S4,S10
Column ID,C7
Column Length,412.499999999983
Column b,49.9999999999999
Column h,80
Column Volume,1.65
Column Connections,B35,B36,B5,B22,S2,S10,S14
Column ID,C8
Column Length,412.499999999983
Column b,49.9999999999998
Column h,80
Column Volume,1.65
Column Connections,B36,B37,B6,B21,S2,S9,S14
Column ID,C9
Column Length,412.499999999983
Column b,50.0000000000001
Column h,80
Column Volume,1.65
Column Connections,B37,B38,B19,B20,S2,S9
Column ID,C10
Column Length,412.499999999983
Column b,50.0000000000001
Column h,80
Column Volume,1.65
Column Connections,B38,B39,B7,B18,S3,S8,S9
Column ID,C1
Column Length,412.499999999983
Column b,100
Column h,50
Column Volume,2.0625
Column Connections,B39,B40,B8,B17,S3,S7,S8
Column ID,C11
Column Length,412.499999999983
Column b,50
Column h,80
Column Volume,1.65
Column Connections,B40,B41,B9,B16,S3,S5,S7
Column ID,C12
Column Length,412.499999999983
Column b,50
Column h,80
Column Volume,1.65
Column Connections,B31,B32,B1,B26,S4,S6,S13
Column ID,C13
Column Length,412.499999999983
Column b,50
Column h,80
Column Volume,1.65
Column Connections,B33,B34,B2,B25,S4,S10,S11
