Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B30,520.456298828124,20,85,0.757357885742203
1,B15,340.20068359375,20,55,0.274945751953131
2,B16,526,20,55,0.506295947265631
3,B31,270,20,85,0.407021140380865
4,B32,280,20,85,0.374873242187506
5,B33,370,20,85,0.501893872070323
6,B19,300,20,60,0.289080468750006
7,B20,550,20,60,0.552673242187515
8,B1,449.958251953129,20,40,0.36796660156251
9,B2,114.927001953124,20,40,0.083941601562501
10,B3,565.67333984375,20,40,0.452538671875008
11,B4,196,20,40,0.136277929687501
12,B21,192.847412109375,20,60,0.204416894531254
13,B5,136,20,40,0.116800000000003
14,B6,960.157226562502,20,40,0.768125781250012
15,B40,350.870605468751,100,25,0.705741210937515
16,B34,400,20,85,0.611983813476575
17,B41,395.044230761468,100,25,0.701218750000013
18,B22,369.733154296875,20,60,0.396007910156256
19,B23,314.828369140625,20,60,0.377794042968756
20,B7,284.596679687499,20,40,0.227677343750003
21,B24,473.74072265625,20,60,0.518092269287121
22,B35,520.456298828124,20,85,0.757357885742203
23,B17,340.20068359375,20,55,0.272696195800787
24,B18,526,20,55,0.502153525878909
25,B36,270,20,85,0.407021140380865
26,B37,280,20,85,0.374873242187506
27,B38,370,20,85,0.501893872070321
28,B25,300,20,60,0.289080468750006
29,B26,550,20,60,0.552673242187511
30,B8,449.958251953129,20,40,0.36796660156251
31,B9,114.927001953124,20,40,0.0839416015625009
32,B10,565.67333984375,20,40,0.452538671875008
33,B11,196,20,40,0.136277929687502
34,B27,192.847412109375,20,60,0.204416894531253
35,B12,136,20,40,0.116800000000002
36,B13,960.157226562499,20,40,0.768125781250015
37,B42,350.870605468751,100,25,0.705741210937515
38,B39,400,20,85,0.611983813476575
39,B43,395.044230761468,100,25,0.701218750000012
40,B28,314.828369140625,20,60,0.377794042968756
41,B14,284.596679687499,20,40,0.227677343750003
42,B29,473.74072265625,20,60,0.518092269287121
43,C5,299.999999999983,31.9999999999998,50,0.479999999999972
44,C6,299.999999999983,32,50,0.479999999999973
