Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B1,269.64265711163,20,80,0.384241711155727
1,B2,139.735332107661,20,80,0.191576531372261
2,B13,704.960900029072,40,80,2.15987488009305
3,B14,740.937654526588,40,80,2.2430004944851
4,B15,739.74137381952,40,80,2.23917239622248
5,B16,199.441443238268,40,80,0.510212618362462
6,B34,892.837586282279,43,80,2.93376129681106
7,B35,947.962610603858,43,80,3.12458621012022
8,B12,644.290316241989,25,80,1.19860343235334
9,B3,774.900771224798,20,80,1.18457511127055
10,B4,468.954186816494,20,80,0.654326698906404
11,B5,327.506262279636,20,80,0.488010019647428
12,B6,267.353397265362,20,80,0.378089911927349
13,B7,505.049364926757,20,80,0.776078983882823
14,B8,217.406725591595,20,80,0.283835628867006
15,B17,739.33272940079,40,80,2.23786473408255
16,B18,739.74137381952,40,80,2.23917239622248
17,B19,740.937654526588,40,80,2.2430004944851
18,B20,725.42565489591,40,80,2.19336209566693
19,B21,379.322650495807,40,80,1.02251395560234
20,B9,769.052006176816,20,80,1.16648320988291
21,B22,349.798657806469,40,80,0.95813616709597
22,B23,715.162608215171,40,80,2.09385523888875
23,B24,740.937654526589,40,80,2.17623053789859
24,B25,939.182817057788,40,80,2.80980862514809
25,B26,1055.31153912313,40,80,3.24501787547454
26,B27,705.409264618672,40,80,2.12930951359485
27,B28,740.937654526588,40,80,2.17900024621699
28,B29,939.182817057788,40,80,2.81338537560535
29,B30,884.896569517922,40,80,2.63966805023743
30,B31,679.92313063264,40,80,2.0317539116517
31,B32,205.848930527674,40,80,0.658716577688562
32,B33,125.999634007432,40,80,0.37080831609952
33,B10,249.50067187245,20,80,0.335201074995928
34,B11,89.6122867911784,20,80,0.0953796588658882
35,C8,379.999999999983,39.9999999999999,40,0.608
36,C9,379.999999999983,39.9999999999998,40,0.607999999999999
37,C10,379.999999999983,39.9999999999998,40,0.607999999999999
38,C11,379.999999999983,39.9999999999998,40,0.607999999999999
39,C12,379.999999999983,39.9999999999998,40,0.607999999999999
40,C13,379.999999999983,39.9999999999998,40,0.607999999999999
41,C14,379.999999999983,40.0000000000002,40,0.608
42,C15,379.999999999983,40.0000000000001,40,0.608
43,C16,379.999999999983,40.0000000000001,40,0.608
44,C17,379.999999999983,39.9999999999996,43,0.6536
45,C18,379.999999999983,40,60,0.912
46,C19,379.999999999983,40,60,0.912
47,C20,379.999999999983,40.0000000000001,60,0.912
48,C21,379.999999999983,40,60,0.912
49,C22,379.999999999983,39.9999999999999,60,0.911999999999998
50,C23,379.999999999983,39.9999999999999,60,0.911999999999999
51,C24,379.999999999983,40,60,0.912
52,C25,379.999999999983,40,60,0.912
53,C27,379.999999999983,40,80,1.216
54,C2,379.999999999983,19.9999999999993,30,0.227999999999999
55,C1,379.999999999983,20.0000000000002,25,0.190000000000001
56,C28,379.999999999983,40.0000000000003,95,1.444
57,C7,379.999999999983,99.9999999999998,40,1.52
58,C3,379.999999999983,20.0000000000002,30,0.228000000000001
59,C4,379.999999999983,20,30,0.228000000000001
60,C5,379.999999999983,19.9999999999999,40,0.304
61,C26,379.999999999983,39.9999999999999,60,0.912
62,C6,379.999999999983,20.0000000000001,40,0.304
63,S1,20,393.4429848004,393.4429848004,2.73486808545428
64,S2,20,131.625174865289,131.62517486529,0.630196996971956
65,S3,28,246.392142816035,246.392142816035,10.107216
66,S4,28,770.895621716637,770.895621716637,87.3307479247339
67,S5,28,246.673819535561,246.673819535561,25.9753128777799
68,S6,28,461.460822540742,460.851206478472,12.0869424200027
69,S7,28,770.417454277142,770.417454277129,74.4078786907302
70,W1,379.999999999983,30,260.151181968114,3.13672347443637
71,W2,379.999999999983,30,409.818581638263,4.67193183067598
72,W3,379.999999999983,30,390,4.44599999999981
73,W4,379.999999999983,30,409.894462984615,4.33079687802441
74,W5,379.999999999983,30,29.5000000000001,0.50729999999998
75,W7,379.999999999983,20,152,1.15519999999996
76,W8,379.999999999983,20,330.110701568592,2.50884133192119
77,W9,379.999999999983,20,540,4.10399999999986
78,W10,379.999999999983,20,330,2.50799999999989
79,W11,379.999999999983,20,130,0.911999999999969
80,W12,379.999999999983,20,99.9010445299614,0.759247938427664
81,W13,379.999999999983,20,330.000000000001,2.3559999999999
82,W14,379.999999999983,20,566.253064630504,4.49352329119163
83,W15,379.999999999983,20,279.703133589884,2.12574381528302
84,W16,379.999999999983,20,566.253064630503,4.34152329119163
85,W6,379.999999999983,30,279.703133589884,2.96061572292454
