Slab ID,S1
Slab Thickness,30
Inner Circle Diameter,690.378014276192
Closest Element Diameter,690.378014276192
Slab Volume,43.0346929843699
Slab Perimeter,7955.50983822274
Slab Connections,C6,C7,C8,C9,C10,C27,C1,C2,W1,W2,W3,W4,W5,W7,W8,W11,W12,W13,W14,W15,W16,W17,W19,W26,W27,W28,W29,W30,W31,W32,W33,W57,W34,W35,W36,W37,W58,W38,W44,B17,B18,B19,B20,B26,B27,B28,B29,B38,W51,W52,W53,W54,W55,W56,S2,S3,S4,S7,S9,S10
Slab ID,S2
Slab Thickness,30
Inner Circle Diameter,308.987979714374
Closest Element Diameter,308.987979714374
Slab Volume,3.18531223467046
Slab Perimeter,1312.16127309821
Slab Connections,W31,W32,W33,W57,W34,S1
Slab ID,S3
Slab Thickness,30
Inner Circle Diameter,318.193487649129
Closest Element Diameter,318.193487649129
Slab Volume,3.0026623191098
Slab Perimeter,1270.19888545944
Slab Connections,W35,W36,W37,W58,W38,S1
Slab ID,S4
Slab Thickness,30
Inner Circle Diameter,596.064812534195
Closest Element Diameter,596.064812534196
Slab Volume,32.760463442325
Slab Perimeter,6740.98336848084
Slab Connections,C3,C22,C24,C25,C26,C27,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,C4,W43,W45,W46,W60,W47,W48,W61,W49,W50,B20,B21,B22,B23,B24,B25,B9,B10,B11,B16,S1,S5,S6,S9,S10
Slab ID,S5
Slab Thickness,30
Inner Circle Diameter,322.002653083022
Closest Element Diameter,322.002653083022
Slab Volume,2.93193846484949
Slab Perimeter,1251.75749120709
Slab Connections,W13,W43,W44,W45,W46,W60,B9,S4,S9,S10
Slab ID,S6
Slab Thickness,30
Inner Circle Diameter,307.774222741379
Closest Element Diameter,307.774222741379
Slab Volume,3.00743956495363
Slab Perimeter,1270.39756437002
Slab Connections,W47,W48,W61,W49,W50,B10,S4
Slab ID,S7
Slab Thickness,30
Inner Circle Diameter,687.001442321795
Closest Element Diameter,687.001442321794
Slab Volume,44.5813791700933
Slab Perimeter,7201.26548888559
Slab Connections,C12,C13,C14,C15,C16,C17,C18,C19,C20,C28,C29,C30,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W35,W58,W38,W39,W40,W41,W42,W62,W59,B30,B31,B32,B33,B34,B35,B36,B1,B2,B3,B4,B5,B6,B12,B13,B41,W54,S1,S8,S9,S10
Slab ID,S8
Slab Thickness,30
Inner Circle Diameter,298.766530565176
Closest Element Diameter,298.766530565176
Slab Volume,2.94400013813487
Slab Perimeter,1260.88872724656
Slab Connections,W40,W41,W42,W62,W59,S7
Slab ID,S9
Slab Thickness,30
Inner Circle Diameter,697.931041157978
Closest Element Diameter,697.931041157978
Slab Volume,20.6497488883414
Slab Perimeter,3837.96953123114
Slab Connections,C21,C28,C29,C30,W15,W16,W17,W18,W19,W20,W21,W22,W26,W43,W60,C5,B4,B5,B6,B7,B8,B12,B13,B14,W55,S1,S4,S5,S7,S10
Slab ID,S10
Slab Thickness,30
Inner Circle Diameter,302.40053321155
Closest Element Diameter,302.40053321155
Slab Volume,15.9642224254361
Slab Perimeter,5999.35630803548
Slab Connections,C21,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W43,W44,W45,W46,B8,W51,W52,W53,W54,W55,W56,S1,S4,S5,S7,S9
