Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B7,154.880330537077,20,50,0.139141039701692
1,B8,124.907874533891,20,50,0.100000000000001
2,B9,150,20,50,0.120000000000002
3,B10,150,20,50,0.120016450976095
4,B11,170,20,50,0.120016450976094
5,B12,310,20,50,0.259929809168681
6,B53,120,27,50,0.095676178986621
7,B13,172.912042114499,20,50,0.142000000000002
8,B14,146.5,20,50,0.120000000000002
9,B39,90,20,82,0.0984000000000018
10,B15,150,20,50,0.122000000000004
11,B16,153,20,50,0.120000000000002
12,B17,310,20,50,0.260000000000006
13,B18,150,20,50,0.120000000000002
14,B19,146,20,50,0.120000000000002
15,B40,130,20,82,0.164352443518317
16,B41,120,20,82,0.164410000000001
17,B42,140,20,82,0.180400000000003
18,B43,170,20,82,0.221211540343873
19,B44,168,20,82,0.220370866641817
20,B45,134.3135556043,20,82,0.164514231191055
21,B46,130,20,82,0.163848914235581
22,B47,140,20,82,0.181041934634793
23,B48,400.25,20,82,0.62361000000001
24,B20,138,20,50,0.119667440994074
25,B49,88.0000000000001,20,82,0.100040000000001
26,B21,156.76718540037,20,50,0.139767185400372
27,B22,170,20,50,0.122000000000002
28,B50,100,20,82,0.0984000000000014
29,B23,150,20,50,0.122000000000001
30,B24,300,20,50,0.260000000000004
31,B25,176,20,50,0.140000000000003
32,B51,90,20,82,0.101680000000002
33,B55,156.5,30,50,0.180000000000002
34,B26,150,20,50,0.120000000000001
35,B52,90,20,82,0.0984000000000021
36,B27,160,20,50,0.120000000000002
37,B28,142,20,50,0.120000000000002
38,B29,300,20,50,0.257387249999997
39,B30,626,20,50,0.636000000000013
40,B31,240.500000000001,20,50,0.230500000000005
41,B5,144,133,20,0.383040000000007
42,B32,626.249999999999,20,50,0.63625000000001
43,B33,240.000000000001,20,50,0.230000000000005
44,B6,144,133,20,0.383040000000007
45,B34,250,20,50,0.260000000000004
46,B35,442.881443298969,20,50,0.442881443298976
47,B36,249.999999999999,20,50,0.240000000000003
48,B37,249.033395481463,20,50,0.259033395481468
49,B38,441.800394823434,20,50,0.445300394823442
50,B54,125.033395481463,27,50,0.155295083899977
51,B1,329.795262554115,15,50,0.247346446915592
52,B2,155.76718540037,15,50,0.11682538905028
53,B3,155.591686773416,15,50,0.116693765080064
54,B4,167.824084228997,15,50,0.125868063171751
55,S1,22,251.514977135551,251.332412698001,3.56835600000003
56,S2,22,250.506707164394,250.506707164394,3.56718175000002
57,S3,22,330.788453016176,330.78649291361,2.2473
58,S4,22,391.908829366301,392.091266596709,4.35363543776153
59,S5,22,700.569913880829,700.569913880829,14.3511275980508
60,S6,22,263.162521670329,263.162521670329,2.6476818556701
61,S7,22,194.065400252589,194.065400252589,0.975130818161891
62,S8,22,180.5165610948,180.5165610948,0.774474445810636
63,S9,22,332.007725847922,332.005810615768,2.33607000000001
64,S10,22,331.979299506088,331.979299506088,3.66608
65,S11,22,711.087500092256,711.087500092256,14.3141110414672
66,S12,22,261.435333310295,261.435333310294,2.57796750617955
67,S13,22,184.3021907313,184.302212871764,1.04070592235139
68,S14,22,350.191956972017,350.191956972017,4.97141747100962
69,S15,22,242.678574087975,242.678574087975,1.92013414802206
70,S16,22,217.501528251833,217.501528251833,2.52059480671339
71,S17,22,175.178987281745,175.178987281745,0.639232881174661
72,S18,22,320.51396463215,320.513559498844,2.28129906598871
73,S19,22,299.02440857674,299.023873871684,2.20038118266664
74,S20,22,159.44415325524,159.44415325524,0.881833309000372
75,S21,22,787.113343241342,787.113343241342,26.6868417153981
76,S22,22,698.134274173405,698.134274173405,22.7634587745422
77,W1,299.999999999983,35,363,3.94274999999978
78,W5,299.999999999983,20,517.980916867734,3.16788550120622
79,W6,299.999999999983,20,120.599912261464,0.663599473568746
80,W7,299.999999999983,20,187.53893397675,1.12523360386043
81,W8,299.999999999983,20,207.435841193244,1.24461504715939
82,W9,299.999999999983,20,106.5,0.557999999999968
83,W108,299.999999999983,27,21.9999999999999,0.259199999999986
84,W109,299.999999999983,27,337.5,2.87549999999983
85,W2,299.999999999983,35,324.593112524676,3.3347276815089
86,W10,299.999999999983,20,345,1.96499999999989
87,W11,299.999999999983,20,29.8240842289974,0.118944505373977
88,W12,299.999999999983,20,266.392300943189,1.49335380565905
89,W13,299.999999999983,20,21.9620530818166,0.0717723184908956
90,W15,299.999999999983,20,164.518534766396,1.04711120859832
91,W16,299.999999999983,20,354.520289537177,2.00712173722294
92,W17,299.999999999983,20,512.512064049134,2.91007238429463
93,W18,299.999999999983,20,40.5575784163228,0.303345470497919
94,W19,299.999999999983,20,64.9309059004167,0.449585435402474
95,W20,299.999999999983,20,139.913358192586,0.83948014915547
96,W21,299.999999999983,20,627.5,3.77999999999978
97,W22,299.999999999983,20,30.1085764422012,0.1206514586532
98,W23,299.999999999983,20,58,0.287999999999983
99,W24,299.999999999983,20,123,0.677999999999961
100,W25,299.999999999983,20,46.5,0.278999999999984
101,W26,299.999999999983,20,29.5,0.236999999999987
102,W27,299.999999999983,20,20.3157490677811,0.181894494406676
103,W28,299.999999999983,20,62,0.311999999999982
104,W29,299.999999999983,20,233,1.29299999999993
105,W30,299.999999999983,20,22,0.191999999999989
106,W31,299.999999999983,20,114,0.563999999999968
107,W32,299.999999999983,20,26.0000000000001,0.215999999999988
108,W113,299.999999999983,25,249,1.88624999999989
109,W114,299.999999999983,25,330,2.24999999999987
110,W119,299.999999999983,36,332.83763157952,3.48664642105862
111,W115,299.999999999983,25,585.5,4.39124999999974
112,W33,299.999999999983,20,677.5,3.98999999999977
