Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B1,240.087966804979,18,50,0.216079170124485
1,B2,168,18,50,0.135073195020748
2,B3,260,18,50,0.213250811618259
3,B10,414.145228215767,26,50,0.539688796680505
4,B4,85.9999999999999,20,50,0.0637917311203324
5,B5,87.6190871369249,20,50,0.100619087136927
6,B8,130.763082509903,23,50,0.149841684536277
7,B11,1389.13609958506,26,50,1.75127692946061
8,B12,251.043983402489,26,50,0.29775717842324
9,B13,456.013278008298,26,50,0.598038797585982
10,B14,744.877178423238,26,50,0.968340331950223
11,B15,111.16348547718,26,50,0.115912531120335
12,B7,416.067219917011,22,50,0.433544149377599
13,B9,111.163485477179,23,50,0.102538008298758
14,B6,427.478423236514,20,50,0.405978423236528
15,S1,22,189.087568168853,189.087568168853,1.00011151833254
16,S9,20,299.976733358904,299.976733358904,1.90454367620393
17,S10,20,299.976733358904,299.976733358766,1.90220913515953
18,S2,22,179.828744954381,179.828752917583,0.975318423236507
19,S11,20,303.723623125732,303.722162517651,1.90575641557136
20,S12,20,300.977634854503,300.977734852793,1.90440620562319
21,S13,20,304.648245113347,304.647562830198,1.90367269709544
22,S14,20,737.427238158115,737.427238158113,24.0756094535563
23,S15,20,555.295874554313,555.295872896845,21.3402273462784
24,S16,20,818.875682890832,819.058562890832,23.5464830684182
25,S17,20,569.055247554759,569.055247555062,18.7490067682513
26,S18,20,598.05546834895,598.055468348952,11.9782533916703
27,S3,22,247.660176135021,247.660176315974,1.66650117366157
28,S4,22,248.159491618833,248.159493158722,1.97542167291886
29,S5,22,238.72609443435,238.72609443435,1.90387715323083
30,S6,22,108.550485978616,108.550485978616,0.674796670145499
31,S7,22,389.42927233235,389.42927233235,3.47473511868736
32,S8,22,281.001910321455,281.001910321456,2.27148979066062
33,W1,319.999999999983,20,699.038174273859,4.53144431535245
34,W40,319.999999999983,18,79.9817427385906,0.40309483817426
35,W41,319.999999999983,18,90.1244813277999,0.461517012448103
36,W42,319.999999999983,18,66.0406639004151,0.432234224066368
37,W43,319.999999999983,18,344.84979253112,1.98633480497915
38,W44,319.999999999983,18,121.560995850623,0.648351336099554
39,W45,319.999999999983,18,774.711203319502,4.51417653112009
40,W46,319.999999999983,18,284.902904564318,1.64104073029039
41,W47,319.999999999983,18,192.028215767635,1.10608252282152
42,W48,319.999999999983,18,348.011618257262,2.00454692116172
43,W49,319.999999999983,18,334.070539419088,1.71688630705386
44,W2,319.999999999983,20,151.949377593363,0.978876016597468
45,W3,319.999999999983,20,299.951867219917,1.91969195020736
46,W4,319.999999999983,20,366,2.22079999999988
47,W85,319.999999999983,37,235.141908713692,2.71304019916997
48,W91,319.999999999983,25,308.451867219917,2.23961493775922
49,W96,319.999999999983,30,55.3879668049791,0.674989590399582
50,W50,319.999999999983,18,24.4999999999999,0.198719999999989
51,W51,319.999999999983,18,86.0655601659753,0.547577626555989
52,W52,319.999999999983,18,283.931950207469,1.63544803319494
53,W53,319.999999999983,18,832.128630705393,4.74122091286282
54,W54,319.999999999983,18,534.108713692944,2.9382261908712
55,W5,319.999999999983,20,218.440663900415,1.34042024896258
56,W6,319.999999999983,20,24.3585062240664,0.219894439834013
57,W7,319.999999999983,20,302.510788381743,1.95206904564305
58,W92,319.999999999983,25,368.414522821577,3.01531618257245
59,W93,319.999999999983,25,44.4618257261413,0.575694605809098
60,W86,319.999999999983,37,305.010788381743,3.31532773443967
61,W97,319.999999999983,15,264.539419087137,1.26978921161819
62,W98,319.999999999983,15,154.929460580912,0.74366141078834
63,W55,319.999999999983,18,211.156016597511,1.32569865560159
64,W8,319.999999999983,20,249.720331950207,1.54061012448124
65,W9,319.999999999983,20,289.858921161825,1.85509709543558
66,W10,319.999999999983,20,216.911203319504,1.32423170124475
67,W56,319.999999999983,18,240.004979253112,1.38242868049785
68,W57,319.999999999983,18,497.882157676348,2.86780122821562
69,W58,319.999999999983,18,48.9668049792546,0.230208796680494
70,W59,319.999999999983,18,333.91784232365,1.87152677178413
71,W11,319.999999999983,20,377.417012448132,2.36106887966792
72,W12,319.999999999983,20,126,0.742399999999959
73,W13,319.999999999983,20,86.3302904564314,0.616513858921128
74,W14,319.999999999983,20,377.914522821576,2.41225294605796
75,W60,319.999999999983,18,553.201659751036,3.1288415601658
76,W61,319.999999999983,18,19.4564315352689,0.0602290456431454
77,W62,319.999999999983,18,17.5593360995852,0.152981775933604
78,W63,319.999999999983,18,280.5,1.61567999999992
79,W64,319.999999999983,18,348,2.00447999999989
80,W65,319.999999999983,18,402.546473029044,2.26682768464718
81,W99,319.999999999983,15,301.5,1.44719999999993
82,W66,319.999999999983,18,77.5423236514523,0.394803784232344
83,W67,319.999999999983,18,188.023236514523,1.08301384232359
84,W68,319.999999999983,18,109.938589211619,0.690846273858887
85,W15,319.999999999983,20,255.107883817427,1.63909045643144
86,W16,319.999999999983,20,187.905394190871,1.13859452282151
87,W17,319.999999999983,20,21.6182572614108,0.202356846473018
88,W18,319.999999999983,20,255.107883817429,1.51109045643146
89,W19,319.999999999983,20,465.053112033194,2.98273991701228
90,W20,319.999999999983,20,245.171784232366,1.56909941908706
91,W21,319.999999999983,20,445.067219917012,2.78443020746873
92,W22,319.999999999983,20,184.861410788382,1.18311302904558
93,W23,319.999999999983,20,60.0995850622414,0.384637344398324
94,W24,319.999999999983,20,420.194190871369,2.62524282157662
95,W25,319.999999999983,20,284.892946058092,1.88731485477169
96,W26,319.999999999983,20,310.18755186722,1.9212003319501
97,W27,319.999999999983,20,763.357676348548,4.82148912863045
98,W69,319.999999999983,18,100.006639004148,0.518438240663867
99,W70,319.999999999983,18,75.5506224066395,0.478371585062217
100,W71,319.999999999983,18,402.101244813278,2.31610317012436
101,W72,319.999999999983,18,57.0058091286303,0.386096863070516
102,W73,319.999999999983,18,103.075518672199,0.593714987551836
103,W74,319.999999999983,18,54.9228215767645,0.25875545228215
104,W28,319.999999999983,20,163.42489626556,0.988319336099533
105,W94,319.999999999983,25,113.517427385891,0.984139419087077
106,W95,319.999999999983,25,113.517427385894,0.984139419087094
