Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B1,526.518340164984,165,20,1.53456052254446
1,B2,341.088548680725,165,20,1.0133922106464
2,B3,340.916290679748,165,20,1.01282375924318
3,B4,327.583709321289,165,20,0.881376240760264
4,B5,299.999722752857,165,20,0.874499085084447
5,B6,570.000277248441,165,20,1.76550091491989
6,B7,346.479612013959,165,20,0.904132719646094
7,B8,276.982476091582,165,20,0.696242171102243
8,B9,478.537911896242,165,20,1.35972510925764
9,B10,358.499996000547,165,20,0.942149986801836
10,B11,373.000004000544,165,20,1.07745001320183
11,B12,230.589830459754,165,20,0.54644644051723
12,B13,289.410003299386,165,20,0.790053010887981
13,B14,350.000166242163,165,20,1.03950054859916
14,B15,180,20,50,0.180000000000003
15,B16,1687.00000000256,20,50,1.68700000000262
16,B17,180,20,50,0.160000000000003
17,B18,180,20,50,0.160000000000003
18,B19,180,20,50,0.160000000000003
19,B20,169.999999999698,20,50,0.1599999999997
20,B21,179.999999999434,20,50,0.160000000000001
21,B22,180.000000000001,20,50,0.160000000000001
22,B23,179.999999999999,20,50,0.160000000000001
23,B24,180,20,50,0.160000000000001
24,B25,179.999999999999,20,50,0.16
25,B26,179.999999999999,20,50,0.16
26,B27,180,20,50,0.160000000000001
27,B28,180,20,50,0.160000000000002
28,B29,180,20,50,0.160000000000002
29,B30,180,20,50,0.160000000000001
30,B31,180,20,50,0.160000000000002
31,C3,314.999999999983,20,50,0.315
32,C4,314.999999999983,19.9999999999985,50,0.315
33,C5,314.999999999983,19.9999999999997,50,0.315
34,C6,314.999999999983,19.9999999999993,50,0.315000000000002
35,C9,314.999999999983,19.9999999999991,73,0.459899999999999
36,C10,314.999999999983,19.999999999999,73,0.459900000000006
37,C11,314.999999999983,19.9999999999999,73,0.459900000000006
38,C12,314.999999999983,19.9999999999982,73,0.459900000000006
39,C8,314.999999999983,19.9999999999972,72,0.453600000000006
40,C7,314.999999999983,19.9999999999973,60,0.378000000000005
41,C1,314.999999999983,19.9999999999993,48,0.302399999999999
42,C2,314.999999999983,19.9999999999991,48,0.302399999999998
43,C13,314.999999999983,19.9999999999986,75,0.4725
44,S1,20,568.94130808689,568.960765039907,14.2086000001499
45,S2,20,231.054360376111,231.128338582623,2.90260000027956
46,S3,20,623.540183120805,312.720587456043,10.8008999996023
47,W1,314.999999999983,20,175.000000000286,1.16550000000173
48,W2,314.999999999983,20,270.000000000477,1.70100000000293
49,W3,314.999999999983,20,175.000000000287,1.03950000000174
50,W4,314.999999999983,20,195.000000009441,1.1655000000594
51,W5,314.999999999983,20,20.0000000000492,0.189000000000297
52,W6,314.999999999983,20,145.000000000246,0.850500000001492
53,W7,314.999999999983,20,229.999999995769,1.38599999997325
54,W8,314.999999999983,20,190.000000000254,1.19700000000152
55,W9,314.999999999983,20,396.000000000603,2.36880000000365
56,W10,314.999999999983,20,24.9999999999813,0.220499999999867
57,W11,314.999999999983,20,305.000000000468,1.92150000000282
58,W12,314.999999999983,20,15.0000000411317,0.157500000259119
59,W13,314.999999999983,20,376.00000000064,2.36880000000389
60,W14,314.999999999983,20,65.0000000411407,0.283500000259169
61,W16,314.999999999983,20,34.9999999986185,0.283499999991278
62,W17,314.999999999983,20,35.0000000000622,0.157500000000384
63,W18,314.999999999983,15,175.000000000282,0.779625000001292
64,W19,314.999999999983,15,132.000000000207,0.623700000000948
