Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B1,530,20,50,0.501971384910543
1,B2,559.066469585402,20,50,0.529966649563888
2,B3,658.22216521293,20,50,0.638222165212941
3,B4,530,20,50,0.501971384910543
4,B5,559.066469585402,20,50,0.529966649563884
5,B6,634.222165212931,20,50,0.614222165212948
6,B7,236,20,50,0.21121947205516
7,B8,304.984607491021,20,50,0.284757641481266
8,B9,367.379425346328,20,50,0.344879425346334
9,B10,372.564135454081,20,50,0.350064135454087
10,B11,529.964084145716,20,50,0.509964084145729
11,B12,246,20,50,0.243294000000002
12,B13,394.829399692149,20,50,0.334825551564915
13,B14,212.969471523859,20,50,0.162968188814781
14,B15,552.289496762763,20,50,0.502289496762774
15,B16,590,20,50,0.530919814312217
16,B17,200.10518214469,20,50,0.165084658799387
17,B18,152.5,20,50,0.100320677270396
18,B19,140.189840944075,20,50,0.110056439199592
19,B20,120,20,50,0.0800025654181645
20,B21,132.5,20,50,0.0800025654181641
21,B22,120,20,50,0.0800025654181648
22,C1,319.999999999983,35.0000000000003,80,0.895999999999952
23,C2,319.999999999983,34.9999999999999,80,0.89599999999995
24,C3,319.999999999983,35,80,0.895999999999952
25,C4,319.999999999983,34.9999999999998,80,0.895999999999952
26,S1,22,320.271980586877,320.271980586877,4.29787986905339
27,S2,22,306.111517792319,306.111517792319,2.16451559421483
28,S3,22,311.241540164511,311.241540164511,2.16503980939245
29,S4,22,299.951248140185,299.951248140185,2.12274762266426
30,S5,22,130.171603840841,130.171603840841,0.727120554119789
31,S6,22,861.213987305242,861.213987305242,24.0476562870758
32,S7,22,530.425609633285,530.425609633285,5.89147965211339
33,S8,22,705.611949814232,705.611949814234,21.4494052057145
34,S9,22,861.332841445869,861.332841445869,23.3822503460803
35,S10,22,270.740056272287,270.740056273447,3.64789033583943
36,S11,22,270.895530420909,270.895530428616,3.79042730864599
37,W1,319.999999999983,20,372.512827090816,2.56008209338109
38,W27,319.999999999983,35,302.16649563879,3.41226475115427
39,W30,319.999999999983,25,372.512827090816,2.76010261672638
40,W2,319.999999999983,20,37.4486916367383,0.319671626475108
41,W3,319.999999999983,20,184.715238583889,1.11817752693683
42,W4,319.999999999983,20,289.956387891226,1.85572088250374
43,W5,319.999999999983,20,959.607491021035,6.1414879425343
44,W6,319.999999999983,20,32.3691636736791,0.287162647511531
45,W31,319.999999999983,25,207.453822473063,1.67963057978441
46,W32,319.999999999983,25,197.215238583889,1.55772190867103
47,W7,319.999999999983,20,662.784761416112,4.16182247306289
48,W33,319.999999999983,25,207.348640328374,1.6387891226269
49,W8,319.999999999983,20,372.512827090816,2.56008209338109
50,W28,319.999999999983,35,305.238381589289,3.41866987379984
51,W9,319.999999999983,20,372.512827090816,2.20808209338111
52,W10,319.999999999983,20,40.5205775872376,0.3233316965583
53,W11,319.999999999983,20,184.715238583889,1.11817752693682
54,W12,319.999999999983,20,289.956387891226,1.85572088250374
55,W13,319.999999999983,20,379.694715238583,2.4300461775268
56,W14,319.999999999983,20,312.615443817342,1.92073884043088
57,W15,319.999999999983,20,645.100051308363,4.1286403283733
58,W16,319.999999999983,20,70.0025654181624,0.384016418676217
59,W17,319.999999999983,20,80.0025654181632,0.512016418676217
60,W18,319.999999999983,20,326.148136528732,2.08734807378377
61,W19,319.999999999983,20,20.1590559261159,0.0650179579271391
62,W20,319.999999999983,20,414.987172909184,2.71991790661863
63,W21,319.999999999983,20,294.930733709593,1.88755669574129
64,W22,319.999999999983,20,545.202668034889,3.36129707542311
65,W23,319.999999999983,20,239.584402257568,1.53334017444835
66,W24,319.999999999983,20,42.5282195997944,0.352180605438666
67,W34,319.999999999983,25,372.512827090816,3.04010261672636
68,W29,319.999999999983,35,307.669317598769,3.41789635710603
69,W25,319.999999999983,20,372.512827090816,2.3360820933811
70,W26,319.999999999983,20,185.138532580812,1.12088660851713
