Wall ID,W1
Wall Height,299.999999999983
Wall Width,20
Wall Length,304.828863636364
Wall Volume,1.82897318181808
Wall Connections,S2,,,
Wall ID,W2
Wall Height,299.999999999983
Wall Width,20
Wall Length,120.991452896444
Wall Volume,0.560948717378635
Wall Connections,W1,W15,S2,,
Wall ID,W15
Wall Height,299.999999999983
Wall Width,35
Wall Length,54.4999999999998
Wall Volume,0.755999999999955
Wall Connections,W16,S1,S2,S9,,
Wall ID,W16
Wall Height,299.999999999983
Wall Width,35
Wall Length,332.5
Wall Volume,3.4124999999998
Wall Connections,W15,W17,W12,S1,S2,S9,S11,
Wall ID,W17
Wall Height,299.999999999983
Wall Width,35
Wall Length,399
Wall Volume,4.18949999999976
Wall Connections,W16,W12,W18,B11,S1,S2,S11,,
Wall ID,W18
Wall Height,299.999999999983
Wall Width,35
Wall Length,325
Wall Volume,3.41249999999981
Wall Connections,W17,W19,B11,S1,S2,
Wall ID,W19
Wall Height,299.999999999983
Wall Width,35
Wall Length,270.5
Wall Volume,2.65649999999985
Wall Connections,W18,S1,S2,,
Wall ID,W3
Wall Height,299.999999999983
Wall Width,20
Wall Length,304.828863636364
Wall Volume,1.82897318181808
Wall Connections,S5,,,
Wall ID,W4
Wall Height,299.999999999983
Wall Width,20
Wall Length,120.991452896444
Wall Volume,0.560948717378635
Wall Connections,W3,W21,S5,,
Wall ID,W21
Wall Height,299.999999999983
Wall Width,35
Wall Length,52
Wall Volume,0.755999999999957
Wall Connections,W30,S4,S5,S9,,
Wall ID,W30
Wall Height,299.999999999983
Wall Width,40
Wall Length,328
Wall Volume,3.96599999999977
Wall Connections,W21,W31,S4,S5,B36,S9,
Wall ID,W31
Wall Height,299.999999999983
Wall Width,40
Wall Length,400.5
Wall Volume,4.77599999999973
Wall Connections,W30,W22,B19,S4,S5,B36,B37,
Wall ID,W22
Wall Height,299.999999999983
Wall Width,35
Wall Length,328
Wall Volume,3.4177499999998
Wall Connections,W31,W23,B19,S4,S5,
Wall ID,W23
Wall Height,299.999999999983
Wall Width,35
Wall Length,274.5
Wall Volume,2.69849999999984
Wall Connections,W22,S4,S5,,
Wall ID,W25
Wall Height,299.999999999983
Wall Width,35
Wall Length,54.4999999999999
Wall Volume,0.755999999999955
Wall Connections,W26,S7,S8,,
Wall ID,W26
Wall Height,299.999999999983
Wall Width,35
Wall Length,347.822012462028
Wall Volume,3.67838113085109
Wall Connections,W25,W32,S7,B36,S8,S9,,,
Wall ID,W32
Wall Height,299.999999999983
Wall Width,40
Wall Length,397.817877430935
Wall Volume,4.77381452917095
Wall Connections,W26,W27,S7,B25,B36,B37,S8,
Wall ID,W27
Wall Height,299.999999999983
Wall Width,35
Wall Length,347.822012462029
Wall Volume,3.62588113085109
Wall Connections,W32,W28,S7,B25,S8,
Wall ID,W28
Wall Height,299.999999999983
Wall Width,35
Wall Length,269.317877430935
Wall Volume,2.64408771302467
Wall Connections,W27,S7,S8,,
Wall ID,W5
Wall Height,299.999999999983
Wall Width,20
Wall Length,188.739346675193
Wall Volume,0.967436080051102
Wall Connections,W26,W6,S8,S9,
Wall ID,W6
Wall Height,299.999999999983
Wall Width,20
Wall Length,206
Wall Volume,1.29599999999993
Wall Connections,W7,S8,S9,,,
Wall ID,W7
Wall Height,299.999999999983
Wall Width,20
Wall Length,69.239346675193
Wall Volume,0.355436080051137
Wall Connections,W6,S8,
Wall ID,W9
Wall Height,299.999999999983
Wall Width,20
Wall Length,14.5
Wall Volume,0.0861178975711017
Wall Connections,C30,S8,S9,
Wall ID,W10
Wall Height,299.999999999983
Wall Width,20
Wall Length,228.273759495725
Wall Volume,1.36964255697427
Wall Connections,C30,S8,S9,S11,
Wall ID,W11
Wall Height,299.999999999983
Wall Width,20
Wall Length,14.5313306438464
Wall Volume,0.14718798386307
Wall Connections,W12,S9,S11,,,
Wall ID,W12
Wall Height,299.999999999983
Wall Width,20
Wall Length,178.533086649557
Wall Volume,0.906198519897291
Wall Connections,W11,W16,W17,S9,S11,,,
Wall ID,W13
Wall Height,299.999999999983
Wall Width,20
Wall Length,340.699043630427
Wall Volume,2.04419426178244
Wall Connections,C30,C31,S8,S9,S11
Wall ID,W14
Wall Height,299.999999999983
Wall Width,20
Wall Length,367.437211351692
Wall Volume,2.09962326811003
Wall Connections,W17,C31,B20,S8,S11,
