Beam ID,B1
Beam Length,240.087966804979
Beam b,18
Beam h,50
Beam Volume,0.216079170124485
Beam Connections,W69,W70,S15,S5
Beam ID,B2
Beam Length,168
Beam b,18
Beam h,50
Beam Volume,0.135073195020748
Beam Connections,W73,W74,S15,S18
Beam ID,B3
Beam Length,260
Beam b,18
Beam h,50
Beam Volume,0.213250811618259
Beam Connections,W72,W73,S15,S18,S3
Beam ID,B10
Beam Length,414.145228215767
Beam b,26
Beam h,50
Beam Volume,0.539688796680505
Beam Connections,W71,B4,W71,S15,B4,S5
Beam ID,B4
Beam Length,85.9999999999999
Beam b,20
Beam h,50
Beam Volume,0.0637917311203324
Beam Connections,B10,W27,S15,B10,S5
Beam ID,B5
Beam Length,87.6190871369249
Beam b,20
Beam h,50
Beam Volume,0.100619087136927
Beam Connections,B11,W28,S15,B11,S3
Beam ID,B8
Beam Length,130.763082509903
Beam b,23
Beam h,50
Beam Volume,0.149841684536277
Beam Connections,B11,W94,W87,S15,B11,S3
Beam ID,B11
Beam Length,1389.13609958506
Beam b,26
Beam h,50
Beam Volume,1.75127692946061
Beam Connections,B5,W65,W65,S15,S17,B5,B8,B12,S3,S4
Beam ID,B12
Beam Length,251.043983402489
Beam b,26
Beam h,50
Beam Volume,0.29775717842324
Beam Connections,W67,B11,W67,W19,S17,S18,B11,S4
Beam ID,B13
Beam Length,456.013278008298
Beam b,26
Beam h,50
Beam Volume,0.598038797585982
Beam Connections,W40,B14,W1,W40,W41,S14,S16,B14,B7,S7,S8
Beam ID,B14
Beam Length,744.877178423238
Beam b,26
Beam h,50
Beam Volume,0.968340331950223
Beam Connections,B13,B15,B13,B15,B9,S6,S7
Beam ID,B15
Beam Length,111.16348547718
Beam b,26
Beam h,50
Beam Volume,0.115912531120335
Beam Connections,B14,W45,W45,B14,S6
Beam ID,B7
Beam Length,416.067219917011
Beam b,22
Beam h,50
Beam Volume,0.433544149377599
Beam Connections,W52,B13,W52,W53,S16,B13,S8
Beam ID,B9
Beam Length,111.163485477179
Beam b,23
Beam h,50
Beam Volume,0.102538008298758
Beam Connections,W44,B14,W43,W44,B14,S6,S7
Beam ID,B6
Beam Length,427.478423236514
Beam b,20
Beam h,50
Beam Volume,0.405978423236528
Beam Connections,W92,W55,W7,W92,W55,W56,S16
