Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B1,202.649142415546,20,50,0.16764914241555
1,B2,166.012482578912,20,50,0.146158692206236
2,B3,383.684723225109,20,50,0.35337039740494
3,B4,530.574845773096,20,50,0.500574845773107
4,B5,228.732201706572,20,50,0.193732201706575
5,B6,500.624402556934,20,50,0.460438005763699
6,B7,319.278293809841,20,50,0.289278293809848
7,B8,235.844984311377,20,50,0.215633626421523
8,B9,240.668363359828,20,50,0.222008735381335
9,B10,148.147762868479,20,50,0.152034210006209
10,B11,28.7896098878841,20,50,0.00515642598742047
11,B12,192,20,50,0.192124651257883
12,B13,284,20,50,0.29049175015335
13,B14,105.168817564712,20,50,0.0674014262482771
14,B15,279.438720683403,20,50,0.239438720683408
15,B16,349.153556857786,20,50,0.319153556857791
16,B67,349.826288920806,20,70,0.447756804489136
17,B17,279.884406225444,20,50,0.249995078459041
18,B18,240.668363359829,20,50,0.21964098251868
19,B19,130.236249458565,20,50,0.134318829992322
20,B20,53.6211809449332,20,50,0.0286842052752846
21,B21,194.214232065288,20,50,0.195047230959483
22,B22,261.188945882142,20,50,0.262869714920001
23,B23,233.322409848587,20,50,0.234031120417361
24,B24,237.045407686672,20,50,0.204974953609812
25,B25,160.767961545752,20,50,0.130502544255877
26,B26,279.417241134993,20,50,0.214937665261798
27,B27,160.767961545752,20,50,0.140767961545754
28,B28,440.624868115467,20,50,0.400411972257104
29,B29,9.78710414162887,20,50,
30,B30,211.296551963254,20,50,0.181415780934253
31,B31,2.02882157110177,20,50,
32,B32,465.764433040002,20,50,0.437745097433854
33,B33,367.451422165393,20,50,0.332451422165397
34,B34,30.7263762771953,20,50,0.0307263762771957
35,B35,358.97945209114,20,50,0.328979452091144
36,B36,162.752459849612,20,50,0.140252459849614
37,B37,279.851805933482,20,50,0.258572098018975
38,B38,240.793268424983,20,50,0.222793809619546
39,B39,112,20,50,0.118876190062258
40,B40,238,20,50,0.233882283357084
41,B41,304.054849911627,20,50,0.304443666061777
42,B42,242.159285522743,20,50,0.242401112075501
43,B43,227.888046594935,20,50,0.187888046594938
44,B44,109.354441126973,20,50,0.0893544411269747
45,B45,299.337014528467,20,50,0.248277713591966
46,B46,409.942246402322,20,50,0.369942246402329
47,B47,210.641156286903,20,50,0.210641156286907
48,B48,142,20,50,0.110964650452624
49,B49,210.641156286903,20,50,0.190641156286905
50,B50,318.41896854029,20,50,0.278418968540295
51,B51,330.331415493182,20,50,0.290331415493187
52,B52,384.524297270671,20,50,0.359524297270676
53,B53,103.93916717676,20,50,0.0789391671767615
54,B54,203.584043335191,20,50,0.163584043335194
55,B55,370,20,50,0.37013885488537
56,B56,297.982598344403,20,50,0.289448784430167
57,B57,419.147333946663,20,50,0.399147333946671
58,B58,305.695645184337,20,50,0.255695645184341
59,B59,500.624402556934,20,50,0.460624402556941
60,B60,558.141123189302,20,50,0.528294029739682
61,B61,330.786508752481,20,50,0.320558503947529
62,B62,167.126384552645,20,50,0.146976188043471
63,B63,187.254335828352,20,50,0.152254335828355
64,B64,208.385628799747,20,50,0.17338562879975
65,B65,161.804768415254,20,50,0.139304768415257
66,B66,161.804768415254,20,50,0.139304768415257
67,B68,350,20,70,0.448000000000007
68,B69,347.949268360245,20,70,0.44512897570435
69,C7,284.999999999983,20,40,0.228
70,C8,284.999999999983,19.9999999999995,40,0.228
71,C9,284.999999999983,19.9999999999999,40,0.228
72,C10,284.999999999983,19.9999999999999,40,0.228
73,C11,284.999999999983,20.0000000000002,40,0.228
74,C12,284.999999999983,20,40,0.228
75,C13,284.999999999983,20,40,0.228
76,C14,284.999999999983,20,40,0.228
77,C15,284.999999999983,20,40,0.228
78,C16,284.999999999983,20,40,0.228
79,C17,284.999999999983,20,40,0.228
80,C18,284.999999999983,20,40,0.228
81,C19,284.999999999983,20.0000000000001,40,0.228
82,C20,284.999999999983,20,40,0.228
83,C21,284.999999999983,20.0000000000002,40,0.228
84,C22,284.999999999983,20.0000000000001,40,0.228
85,C23,284.999999999983,20.0000000000002,40,0.228
86,C24,284.999999999983,19.9999999999998,40,0.228000000000001
87,C25,284.999999999983,20.0000000000005,40,0.228000000000001
88,C26,284.999999999983,19.9999999999998,40,0.228
89,C27,284.999999999983,19.9999999999997,40,0.228
90,C28,284.999999999983,19.9999999999999,40,0.228
91,C29,284.999999999983,20.0000000000001,40,0.228
92,C30,284.999999999983,20.0000000000001,40,0.228
93,C31,284.999999999983,19.9999999999993,40,0.228
94,C32,284.999999999983,20.0000000000002,40,0.228
95,C33,284.999999999983,20,40,0.228
96,C34,284.999999999983,19.9999999999999,40,0.228
97,C35,284.999999999983,20,40,0.228
