Node ID,Element ID,Dim 1,Dim 2,Dim 3,Volume
0,B23,270,30,45,0.364365894039739
1,B3,585.298013245034,20,45,0.508768211920539
2,B4,240,20,45,0.211500000000004
3,B5,650,20,45,0.58500000000001
4,B6,584.890858533922,20,45,0.497997119473104
5,B7,240,20,45,0.216000000000004
6,B8,644.867549668872,20,45,0.580380794701995
7,B9,375.430463576161,20,45,0.31538741721855
8,B10,426.901394353828,20,45,0.341461254918453
9,B11,429.701986754966,20,45,0.368731788079481
10,B24,306.642094256269,30,45,0.364016827245967
11,B25,330,30,45,0.361087594908362
12,B12,600.397350993378,20,45,0.522357615894049
13,B1,157.235099337747,20,35,0.0908145695364247
14,B26,270,30,45,0.363695364238413
15,B13,585.43046357616,20,45,0.508887417218553
16,B14,240,20,45,0.211500000000004
17,B15,650,20,45,0.58500000000001
18,B16,584.890858533922,20,45,0.497997119473102
19,B17,240,20,45,0.216000000000004
20,B18,644.867549668872,20,45,0.562380794701999
21,B20,426.901394353828,20,45,0.341461254918454
22,B21,429.701986754966,20,45,0.368731788079481
23,B27,306.642094256269,30,45,0.364016827245967
24,B28,330,30,45,0.361087594908361
25,B22,600.397350993378,20,45,0.522357615894049
26,B2,157.235099337747,20,35,0.0908145695364261
27,C5,299.999999999983,30,75,0.675
28,C3,299.999999999983,19.9999999999998,75,0.450000000000001
29,C6,299.999999999983,29.9999999999999,75,0.675000000000001
30,C4,299.999999999983,19.9999999999998,75,0.450000000000001
31,S1,20,467.922653048674,467.922653048674,7.71429786730466
32,S2,20,508.92166434756,508.92166434756,6.02840356563312
33,S3,20,303.160295445442,303.160295445442,2.07482163063024
34,S4,20,410.930133191129,410.930133191129,5.18657732783506
35,S5,20,280.194940980778,280.194940980778,4.21801074437588
36,S6,20,304.749352428982,304.749352428982,2.15160327876563
37,S7,20,230.394684296293,230.394684296293,2.5805593175738
38,S8,20,549.338334206935,549.338334206935,14.2444674805023
39,S9,20,372.346399719168,372.346399719168,3.71347973773079
40,S10,20,468.827761920736,468.827761920736,7.71429786730466
41,S11,20,517.004040292064,443.412949803717,6.02867129073288
42,S12,20,303.160295445442,303.160295445442,2.06925213806412
43,S13,20,411.9241692259,411.9241692259,5.18763357975383
44,S14,20,279.89348801897,279.89348801897,4.21801625467002
45,S15,20,304.926637876957,304.926637876957,2.15239824389873
46,S16,20,231.330659760946,231.330659760946,2.58012267005834
47,S17,20,548.019017505401,548.0190175054,14.2444674805023
48,S18,20,373.075061949538,373.075061949538,3.71347973773079
49,S19,20,284.910573477727,284.910573477727,3.92468738213234
50,W1,299.999999999983,20,171.235441881707,1.08741265129018
51,W2,299.999999999983,20,370,2.21999999999987
52,W3,299.999999999983,20,291.467229961178,1.74880337976697
53,W4,299.999999999983,20,100.596026490066,0.603576158940361
54,W5,299.999999999983,20,550,3.29999999999981
55,W6,299.999999999983,20,130.364238410598,0.782185430463541
56,W7,299.999999999983,20,140.165562913907,0.840993377483393
57,W8,299.999999999983,20,340.231788079468,2.04139072847669
58,W9,299.999999999983,20,220,1.31999999999992
59,W10,299.999999999983,20,586.132450331128,3.51679470198657
60,W11,299.999999999983,20,90.0892484998433,0.570535490999027
61,W80,299.999999999983,30,96,0.773999999999955
62,W87,299.999999999983,35,639.33774834437,6.7130463576155
63,W12,299.999999999983,20,69.9006622516556,0.479403973509906
64,W13,299.999999999983,20,200.231788079471,1.14139072847676
65,W14,299.999999999983,20,22.0695364238411,0.177417218543036
66,W90,299.999999999983,15,120.099337748344,0.49544701986752
